5.2483570765056164,4.930867849414407,5.323844269050346,5.761514928204012,TypeA
4.882923312638332,4.88293152152541,5.789606407753696,5.383717364576454,TypeA
4.765262807032524,5.2712800217929825,4.768291153593768,4.767135123214872,TypeA
5.120981135783017,4.043359877671101,4.137541083743484,4.718856235379514,TypeA
4.493584439832788,5.157123666297637,4.545987962239394,4.293848149332354,TypeA
5.732824384460777,4.8871118497567325,5.033764102343962,4.287625906893272,TypeA
4.727808637737409,5.055461294854933,4.424503211288848,5.187849009172836,TypeA
4.699680655040598,4.854153125103362,4.699146693885302,5.926139092254469,TypeA
4.993251387631033,4.47114453552205,5.411272456051594,4.389578175014488,TypeA
5.104431797502378,4.0201649380601125,4.335906975550785,5.098430617934562,TypeA
5.369233289997705,5.085684140594985,4.9421758588058795,4.849448152205356,TypeA
4.260739004816286,4.640077895802646,4.769680614520106,5.528561113109458,TypeA
5.1718091447842305,4.118479922318633,5.162041984697398,4.807458859791842,TypeA
4.6615389998470205,5.305838144420434,5.515499761247975,5.465640059558099,TypeA
4.580391238388681,4.845393812074393,5.165631715701782,5.48777256356118,TypeA
4.760412881077355,4.907170511668092,4.446832512996986,4.401896687959665,TypeA
5.406262911197099,5.678120014285412,4.963994939209833,5.501766448946012,TypeA
5.180818012523817,4.677440122697438,5.1806978027542065,5.769018283232985,TypeA
4.9820869804450245,5.782321827907003,3.6901274479551276,5.410951252187612,TypeA
5.043523534119085,4.850496324767066,5.045880388267751,4.006215542699554,TypeA
4.890164056081244,5.178556285755874,5.738947022370758,4.740864890863176,TypeA
4.595753198553406,4.749121478207732,5.457701058851037,5.164375554829842,TypeA
4.735119898116481,5.256633716556678,5.04853877467402,5.484322495266444,TypeA
4.648973453061323,4.836168926701116,4.803945923433921,4.268242525933941,TypeA
5.148060138532288,5.130527636089945,5.00255672832123,4.882706433312427,TypeA
4.292314628974793,4.78967733861732,4.828642741736616,4.59886136538919,TypeA
4.919357144166995,5.20202542840727,5.943092950605265,5.087288906415919,TypeA
5.128775195361382,4.962777042116916,4.040614392350479,4.986743062275392,TypeA
5.0301151049705135,6.231621056242643,4.903819517609438,5.150773671166807,TypeA
4.982644115147378,4.415660981190234,5.571411407257511,5.375966516343387,TypeA
5.3955159735215235,4.54530627260263,5.701397155468049,4.29907446860386,TypeA
5.293428546900135,6.095227812904989,4.504731837434655,4.716851135198614,TypeA
5.049825682543821,4.7482621729419,4.224668284466934,5.034281487403014,TypeA
4.468848143136947,5.23679621531759,4.540287882883098,5.77496720250877,TypeA
4.608373353831881,4.838969241897162,5.406758608684835,4.3845678417830225,TypeA
5.113729967302064,5.653571377141214,4.196258382719386,5.092316929266152,TypeA
5.129941397124211,5.390911435888655,4.381524644560959,4.339771693457862,TypeA
5.260970782808449,5.148492336616593,5.125246425172938,5.1732241047484875,TypeA
4.659987639210755,5.116126848580501,5.14653623664934,4.642824290986816,TypeA
5.932887255572378,5.236916460455894,4.404348251398676,5.328276804316915,TypeA
4.5126591648863394,5.393542301871226,5.579297789503702,4.5896588408241445,TypeA
5.481688064622161,5.206390463468249,5.411030079997245,5.948396491326974,TypeA
4.877305941998565,4.623131917821255,4.555242785187239,4.592094857517281,TypeA
4.961449145292948,5.170575987408322,5.13834539966501,5.413591624518012,TypeA
5.006500945938954,5.726767038578658,4.867671583381022,6.360084583294809,TypeA
5.312833673882503,4.571421221791859,4.4645537509694435,5.241236207621593,TypeA
4.888268607337075,5.357000247046046,5.236618812286772,4.963585543671564,TypeA
4.576603140965798,4.242576387657068,4.776742523966489,5.428199397161736,TypeA
5.107046872065102,4.377130610644006,5.086590462925591,5.192658689864419,TypeA
4.558071281899434,5.076862552972764,5.029104359223,4.428514851084689,TypeA
